total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,log_total_cases,log_total_deaths,log_population_density,log_reproduction_rate,iso_code,continent,location,date,hdi_category,stringency_category,aged_65_older_category,density_category,new_deaths_log,new_cases_log
16720081.0,95601.0,63626.570999999996,467706.0,2507.0,1896.714,78660.743,449.76099999999997,299.335,2200.354,11.794,8.923,1.02,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.22323837703648,5.669972941322182,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1622592000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3991543339582164,4.980462435081649
16803472.0,83391.0,65901.429,469388.0,1682.0,1816.286,79053.061,392.319,310.038,2208.2670000000003,7.912999999999999,8.545,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2253990266454675,5.671531982577445,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1622678400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2258259914618934,4.921119181797803
16841408.0,37936.0,64211.143,470842.0,1454.0,1685.286,79231.534,178.472,302.086,2215.1079999999997,6.84,7.928999999999999,1.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.226378397203335,5.672875195791359,1.398634324538392,0.0,BRA,South America,Brazil,1622764800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.162564406523019,4.579051536634113
16907425.0,66017.0,62260.71400000001,472531.0,1689.0,1639.1429999999998,79542.115,310.58099999999996,292.91,2223.054,7.946000000000001,7.711,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.228077469605682,5.674430305305199,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1622851200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.227629649571009,4.8196557848678365
16947062.0,39637.0,61706.0,473404.0,873.0,1639.0,79728.59,186.475,290.3,2227.161,4.107,7.711,1.01,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.229094418304082,5.675231923154932,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1622937600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.9410142437055695,4.598100776672218
16984218.0,37156.0,62666.28599999999,474414.0,1010.0,1660.4289999999999,79903.393,174.803,294.818,2231.9120000000003,4.752,7.812,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.230045555556756,5.676157496614708,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1623024000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.0043213737826426,4.570028954206655
17037129.0,52911.0,58949.857,476792.0,2378.0,1656.1429999999998,80152.31599999999,248.923,277.334,2243.1,11.187000000000001,7.791,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2313964117623435,5.678328959850882,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1623110400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.376211850282673,4.723545969628407
17122877.0,85748.0,57542.28599999999,479515.0,2723.0,1687.0,80555.724,403.407,270.712,2255.91,12.811,7.937,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.233576736991278,5.680802197148678,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1623196800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.4350476413399647,4.933223999279318
17210969.0,88092.0,58213.857,482019.0,2504.0,1804.4289999999999,80970.158,414.435,273.871,2267.6910000000003,11.78,8.488999999999999,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.235805322361614,5.683064157393466,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1623283200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.398634324538392,4.944936470119076
17296118.0,85149.0,64958.570999999996,484235.0,2216.0,1913.286,81370.74799999999,400.589,305.60200000000003,2278.116,10.425,9.001,1.05,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.237948639524016,5.685056176591716,1.398634324538392,0.021189299069938092,BRA,South America,Brazil,1623369600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.345569756056392,4.930179551922436
17374818.0,78700.0,66770.429,486272.0,2037.0,1963.0,81740.997,370.249,314.126,2287.699,9.583,9.235,1.05,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.239920264081738,5.686879263202589,1.398634324538392,0.021189299069938092,BRA,South America,Brazil,1623456000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3089910290001643,4.895974732359065
17412766.0,37948.0,66529.143,487401.0,1129.0,1999.5710000000001,81919.526,178.52900000000002,312.991,2293.011,5.311,9.407,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.240867763829712,5.687886415891045,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1623542400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.052693941924968,4.579188891908645
17452612.0,39846.0,66913.429,488228.0,827.0,1973.4289999999999,82106.984,187.458,314.79900000000004,2296.901,3.891,9.283999999999999,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.24186043371902,5.688622682694422,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1623628800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.9175055095525466,4.600384730622488
17533221.0,80609.0,70870.286,490696.0,2468.0,1986.286,82486.214,379.23,333.414,2308.512,11.610999999999999,9.345,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.243861706968121,5.6908125177628435,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1623715200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.392345155361204,4.906383533518843
17628588.0,95367.0,72244.429,493693.0,2997.0,2025.4289999999999,82934.875,448.66,339.879,2322.612,14.1,9.529,1.04,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2462175279336645,5.693456969465985,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1623801600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.476686742945645,4.979398121064359
17702630.0,74042.0,70237.286,496004.0,2311.0,1997.8570000000002,83283.21,348.336,330.436,2333.484,10.872,9.399,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.248037792330047,5.695485178850929,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1623888000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3637999454791094,4.8694781412698545
17801462.0,98832.0,72192.0,498499.0,2495.0,2037.714,83748.172,464.962,339.63199999999995,2345.222,11.738,9.587,1.03,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.250455671548146,5.697664291444229,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1623974400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.397070549959409,4.994897583993619
17883750.0,82288.0,72704.571,500800.0,2301.0,2075.429,84135.302,387.129,342.04400000000004,2356.047,10.825,9.764,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.252458590161586,5.699664320202373,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1624060800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3619166186686433,4.915336506977015
17927928.0,44178.0,73594.571,501825.0,1025.0,2060.571,84343.14,207.838,346.231,2360.869,4.822,9.693999999999999,1.02,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.253530099368957,5.700552293271131,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1624147200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.010723865391773,4.645206050860345
17966831.0,38903.0,73459.857,502586.0,761.0,2051.143,84526.162,183.02200000000002,345.597,2364.45,3.58,9.65,1.01,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.254471482752798,5.7012103867487385,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1624233600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8813846567705728,4.589983093181969
18054653.0,87822.0,74490.286,504717.0,2131.0,2003.0,84939.326,413.164,350.445,2374.475,10.025,9.423,1.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.256589145954017,5.703047932991765,1.398634324538392,0.0,BRA,South America,Brazil,1624320000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.328583449714202,4.943603323215572
18169881.0,115228.0,77327.571,507109.0,2392.0,1916.5710000000001,85481.424,542.0980000000001,363.793,2385.728,11.253,9.017000000000001,0.98,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.259352082992537,5.70510131832869,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1624406400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3787611753163733,5.061558023947654
18243483.0,73602.0,77264.714,509141.0,2032.0,1876.714,85827.69,346.26599999999996,363.49699999999996,2395.288,9.56,8.829,0.96,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.261107756321116,5.706838071220793,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1624492800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3079237036118814,4.866889615657642
18322760.0,79277.0,74471.143,511142.0,2001.0,1806.1429999999998,86200.65400000001,372.964,350.35400000000004,2404.702,9.414,8.497,0.94,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2629908930484035,5.708541567941783,1.398634324538392,-0.026872146400301365,BRA,South America,Brazil,1624579200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3012470886362113,4.899147207217667
18386894.0,64134.0,71877.714,512735.0,1593.0,1705.0,86502.37599999999,301.723,338.154,2412.196,7.494,8.021,0.93,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.264508372381786,5.7098929639940526,1.398634324538392,-0.031517051446064856,BRA,South America,Brazil,1624665600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2022157758011316,4.807088327454322
18420598.0,33704.0,70381.429,513474.0,739.0,1664.1429999999998,86660.939,158.563,331.11400000000003,2415.673,3.477,7.829,0.91,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.265303724877366,5.710518457782559,1.398634324538392,-0.040958607678906384,BRA,South America,Brazil,1624752000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8686444383948255,4.527681446118791
18448402.0,27804.0,68795.857,514092.0,618.0,1643.714,86791.745,130.806,323.655,2418.58,2.907,7.733,0.9,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2659587535499055,5.711040845682073,1.398634324538392,-0.045757490560675115,BRA,South America,Brazil,1624838400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.790988475088816,4.4441072798376
18513305.0,64903.0,65521.71400000001,515985.0,1893.0,1609.714,87097.085,305.341,308.251,2427.486,8.906,7.5729999999999995,0.89,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.267483956037407,5.712637076604117,1.398634324538392,-0.0506099933550872,BRA,South America,Brazil,1624924800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.277150613963797,4.812264771582091
18557141.0,43836.0,55322.857,518066.0,2081.0,1565.286,87303.315,206.229,260.27,2437.276,9.79,7.364,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.268511067595887,5.714385091038499,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625011200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.318272080211627,4.641830918259542
18622304.0,65163.0,54117.28599999999,520095.0,2029.0,1564.8570000000002,87609.879,306.564,254.59799999999998,2446.822,9.546,7.362,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.270033412015057,5.7160826786491885,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625097600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.307282047033346,4.814001070318085
18687469.0,65165.0,52101.28599999999,521952.0,1857.0,1544.286,87916.45199999999,306.573,245.114,2455.558,8.736,7.265,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.271550485232914,5.717630566041279,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625184000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2688119037397803,4.814014399594432
18742025.0,54556.0,50733.0,523587.0,1635.0,1550.286,88173.114,256.66200000000003,238.67700000000002,2463.25,7.692,7.292999999999999,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2728165128491895,5.718988855032359,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625270400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2135177569963047,4.736842520709818
18769808.0,27783.0,49887.143,524417.0,830.0,1563.286,88303.821,130.707,234.697,2467.155,3.905,7.355,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2734598301617295,5.719676761749023,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625356800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.9190780923760737,4.44377913892142
18792511.0,22703.0,49158.429000000004,525112.0,695.0,1574.286,88410.629,106.80799999999999,231.269,2470.425,3.27,7.406000000000001,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.273984813127945,5.7202519430142225,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625443200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8419848045901137,4.356083249147294
18855015.0,62504.0,48815.71400000001,526892.0,1780.0,1558.1429999999998,88704.683,294.05400000000003,229.657,2478.799,8.374,7.33,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.275426882242282,5.7217216045658965,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625529600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.250420002308894,4.79590781130152
18909037.0,54022.0,50270.857,528540.0,1648.0,1496.286,88958.83300000001,254.15,236.503,2486.552,7.752999999999999,7.039,0.88,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.276669411645908,5.723077860369859,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625616000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.216957207361097,4.732570658579406
18962762.0,53725.0,48636.857,530179.0,1639.0,1440.5710000000001,89211.586,252.753,228.815,2494.263,7.711,6.777,0.88,60.65000310537911,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.277901594288825,5.724422521652941,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625702400000000000,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado,3.214578953570499,4.7301764241634805
19020499.0,57737.0,47575.71400000001,531688.0,1509.0,1390.8570000000002,89483.214,271.628,223.82299999999998,2501.362,7.099,6.542999999999999,0.88,60.64999822547623,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.279221906402853,5.725656858560194,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625788800000000000,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado,3.17868923977559,4.761454214298878
19069003.0,48504.0,46711.143,532893.0,1205.0,1329.4289999999999,89711.40400000001,228.19,219.75599999999997,2507.031,5.669,6.254,0.88,60.65000326452585,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.280327987072357,5.726640015453259,1.398634324538392,-0.05551732784983137,BRA,South America,Brazil,1625875200000000000,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado,3.080987046910887,4.68577755522691
19089940.0,20937.0,45733.143,533488.0,595.0,1295.857,89809.903,98.5,215.155,2509.83,2.799,6.096,0.880000017843722,60.650000000000006,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.2808045634010075,5.7271246550774615,1.398634324538392,-0.05551732897555382,BRA,South America,Brazil,1625961600000000000,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado,2.7745169657285498,4.3209144530455745
19106971.0,17031.0,44922.857,534233.0,745.0,1303.0,89890.02699999999,80.123,211.343,2513.335,3.505,6.13,0.8800000332726641,60.64999740827205,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.281191844446401,5.727730711231691,1.398634324538392,-0.05551732994893297,BRA,South America,Brazil,1626048000000000000,Em Desenvolvimento,NaN,População com muitos velhos,Pouco Povoado,2.8721562727482928,4.2312401489450755
